time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,open_supp_intern,open_apprentice,open_trainee,open_wbp
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Mainstream - academy (SEN unit),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Mainstream - free school (resourced provision),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Mainstream - free school (SEN unit),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Mainstream - LA maintained,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Mainstream - LA maintained (SEN unit),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Mainstream - total,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Non-maintained early years,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Placement not recorded,32,0,4,36
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Special - academy/free school,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Special - independent,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Special - LA maintained,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Special - non-maintained,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Type of placement,Special - total,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 15 and under,1,1,0,2
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 16,8,8,7,23
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 17,18,13,6,37
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 18,50,18,4,72
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 19,43,21,4,68
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 20,34,11,2,47
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 21,36,4,2,42
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 22,24,5,0,29
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 23,11,4,0,15
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 24,17,1,0,18
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,age 25 or over,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Young persons age,Age unknown,3,1,0,4
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,All work based placements,All work based placements,218,56,233,507
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Any other ethnic group,0,0,1,1
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Asian - Any other Asian background,5,0,0,5
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Asian - Bangladeshi,1,0,0,1
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Asian - Chinese,1,0,0,1
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Asian - Indian,14,1,0,15
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Asian - Pakistani,9,0,2,11
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Black - Any other Black background,3,0,0,3
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Black - Black African,5,0,2,7
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Black - Black Caribbean,3,0,0,3
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - Any other Mixed background,5,1,1,7
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - White and Asian,1,0,1,2
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - White and Black African,1,0,1,2
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Mixed - White and Black Caribbean,5,2,2,9
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,Unclassified,9,0,30,39
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Any other White background,7,1,5,13
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Gypsy/Roma,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Irish,1,0,0,1
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - Traveller of Irish heritage,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Ethnicity,White - White British,148,51,188,387
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Sex,Female,68,11,79,158
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Sex,Male,150,45,154,349
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,AP/PRU - academy,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,AP/PRU - free school,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,AP/PRU - LA maintained,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,AP/PRU - total,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - elective home education,0,2,4,6
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - NEET,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - online provider,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - other arrangements by LA,2,5,182,189
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - other arrangements by parents,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - other placement settings,0,22,2,24
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - other schools and establishments,1,0,0,1
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - total,3,29,188,220
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Educated elsewhere - Welsh establishment,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,FE - general FE and tertiary colleges,61,13,0,74
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,FE - specialist post-16 institutions,51,0,0,51
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,FE - total,136,26,28,190
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,FE - UKRLP provider,24,13,28,65
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - academy,6,0,0,6
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - academy (SEN unit),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - free school (resourced provision),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - free school (SEN unit),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - LA maintained,5,0,0,5
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - LA maintained (SEN unit),0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Mainstream - total,11,0,0,11
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Non-maintained early years,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Placement not recorded,47,1,17,65
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Special - academy/free school,7,0,0,7
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Special - independent,2,0,0,2
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Special - LA maintained,12,0,0,12
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Special - non-maintained,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Type of placement,Special - total,21,0,0,21
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,age 15 and under,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,age 16,3,5,87,95
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,age 17,20,6,53,79
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,age 18,63,12,35,110
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,age 19,64,6,21,91
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,age 20,37,7,21,65
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,age 21,14,8,6,28
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,age 22,9,9,5,23
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,age 23,5,2,3,10
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,age 24,3,1,2,6
202425,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Young persons age,Age unknown,0,0,0,0
202425,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,All work based placements,All work based placements,256,90,2,348
202425,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Any other ethnic group,5,1,0,6
202425,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Asian - Any other Asian background,4,0,0,4
202425,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Asian - Bangladeshi,4,0,0,4
202425,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Asian - Chinese,1,0,0,1
202425,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,Ethnicity,Asian - Indian,11,1,0,12
