time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,max_age,needs_met,he,employ,transfer,no_engage,moved_outside_eng,deceased,not_rec,other,total_ceased
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 11,1,35,1,0,793,1,51,21,0,4,908
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 12,1,27,0,0,725,0,58,26,0,6,844
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 13,1,51,2,2,766,0,49,28,0,11,911
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 14,0,45,0,2,849,2,60,28,0,1,987
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 15,0,71,5,1,931,1,28,32,0,5,1074
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 16,3,174,20,84,1018,72,42,32,0,11,1458
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 17,6,223,17,294,780,405,31,37,0,23,1816
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 18,17,414,618,567,622,2109,30,33,0,69,4479
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 19,80,483,518,722,403,3020,18,30,0,164,5438
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 2 and under,0,0,0,0,6,0,0,1,0,0,7
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 20 and over,1885,1624,739,1780,603,9440,38,42,0,826,16977
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 3,0,2,0,0,51,0,3,5,0,1,62
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 4,0,2,0,1,285,0,32,16,0,0,336
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 5,1,9,0,0,472,1,74,19,0,3,579
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 6,0,26,0,1,500,0,71,18,0,4,621
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 7,0,24,0,0,545,0,59,10,0,6,644
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 8,1,35,1,0,537,0,50,23,0,3,650
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,age 9,1,34,1,0,578,1,68,19,0,1,703
2023,Calendar year,National,E92000001,England,,,,,,Age plan ceased,Age unknown,12,0,0,0,0,0,0,0,0,0,12
2023,Calendar year,National,E92000001,England,,,,,,All ceased EHC plans,All ceased EHC plans,2009,3317,1922,3455,11231,15052,841,440,0,1146,39419
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Any other ethnic group,24,55,38,19,221,145,61,5,0,13,581
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Asian - Any other Asian background,33,40,37,23,228,109,41,12,0,9,532
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Asian - Bangladeshi,15,32,20,18,96,94,6,5,0,1,287
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Asian - Chinese,6,8,8,4,35,16,8,0,0,2,87
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Asian - Indian,49,40,27,21,178,111,38,9,0,4,477
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Asian - Pakistani,79,126,56,39,253,453,36,40,0,3,1085
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Black - Any other Black background,20,20,18,21,170,84,14,2,0,2,351
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Black - Black African,68,101,71,44,453,252,107,24,0,8,1129
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Black - Black Caribbean,43,62,41,36,249,219,11,6,0,38,705
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Mixed - Any other Mixed background,33,54,42,57,334,248,37,12,0,15,832
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Mixed - White and Asian,13,30,24,27,121,99,7,6,0,5,332
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Mixed - White and Black African,13,16,6,12,93,81,9,2,0,5,237
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Mixed - White and Black Caribbean,38,54,41,57,287,302,7,6,0,11,803
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,Unclassified,227,337,196,274,2162,1698,119,55,0,117,5186
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,White - Any other White background,62,112,71,77,495,319,132,10,0,34,1312
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,White - Gypsy/Roma,1,11,0,16,61,70,12,0,0,4,175
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,White - Irish,8,25,24,20,66,31,10,2,0,40,226
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,White - Traveller of Irish heritage,1,2,1,1,27,19,2,3,0,2,58
2023,Calendar year,National,E92000001,England,,,,,,Ethnicity,White - White British,1276,2192,1201,2689,5702,10702,184,241,0,833,25024
2023,Calendar year,National,E92000001,England,,,,,,Sex,Female,633,962,639,824,3313,4320,216,165,0,327,11400
2023,Calendar year,National,E92000001,England,,,,,,Sex,Male,1376,2355,1283,2631,7918,10732,625,275,0,819,28019
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,AP/PRU - academy,0,3,2,3,41,11,1,0,0,0,61
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,AP/PRU - free school,0,2,1,2,20,4,1,0,0,0,30
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,AP/PRU - LA maintained,0,5,1,5,82,11,3,4,0,0,111
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,AP/PRU - total,0,10,4,10,143,26,5,4,0,0,202
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Educated elsewhere - elective home education,4,50,4,6,128,67,27,10,0,2,298
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Educated elsewhere - NEET,266,593,193,554,606,4043,17,23,0,154,6449
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),519,202,240,514,201,2937,31,6,0,258,4908
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Educated elsewhere - not in education or training (other),45,178,34,59,551,635,54,15,0,36,1607
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Educated elsewhere - other arrangements by LA,60,114,39,100,300,298,11,12,0,38,972
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Educated elsewhere - other arrangements by parents,7,14,13,15,28,21,10,2,0,1,111
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Educated elsewhere - other placement settings,170,110,147,331,448,986,43,26,0,373,2634
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Educated elsewhere - total,1071,1261,670,1579,2262,8987,193,94,0,862,16979
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,FE - general FE and tertiary colleges,560,934,722,1039,780,3739,28,27,0,97,7926
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,FE - specialist post-16 institutions,189,190,26,165,120,661,7,8,0,62,1428
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,FE - total,749,1124,748,1204,900,4400,35,35,0,159,9354
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - academy,13,301,244,43,2002,210,139,19,0,20,2991
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - academy (resourced provision),1,1,6,0,111,5,6,2,0,0,132
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - academy (SEN unit),0,2,3,1,30,4,4,0,0,1,45
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - free school,0,12,7,0,125,10,10,1,0,1,166
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - free school (resourced provision),0,0,0,0,2,0,0,0,0,0,2
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - free school (SEN unit),0,0,0,0,3,0,0,0,0,0,3
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - independent,4,34,40,10,165,78,9,1,0,4,345
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - LA maintained,3,157,62,23,1561,58,200,16,0,16,2096
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - LA maintained (resourced provision),0,3,3,1,87,5,8,3,0,0,110
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - LA maintained (SEN unit),0,3,0,0,19,0,0,0,0,0,22
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Mainstream - total,21,513,365,78,4106,370,376,42,0,42,5913
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Non-maintained early years,0,0,0,0,132,3,8,2,0,1,146
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Placement not recorded,94,232,88,466,494,530,25,18,0,16,1969
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Special - academy/free school,40,75,10,56,1125,260,62,85,0,17,1730
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Special - independent,7,36,19,23,742,124,25,8,0,4,988
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Special - LA maintained,21,53,9,32,1262,315,110,137,0,44,1983
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Special - non-maintained,6,13,9,7,66,37,2,15,0,1,156
2023,Calendar year,National,E92000001,England,,,,,,Type of placement,Special - total,74,177,47,118,3195,736,199,245,0,66,4857
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,1 year,20,145,69,92,1805,380,153,44,0,24,2732
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,10 years,10,81,43,53,58,211,2,5,0,2,465
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,11 years,7,66,30,49,45,233,3,9,0,2,444
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,12 years and over,311,566,179,224,145,1444,6,26,0,11,2912
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,2 years,34,179,105,191,1530,687,81,38,0,32,2877
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,3 years,53,247,172,270,1132,839,96,32,0,59,2901
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,4 years,97,236,136,290,956,1287,68,46,0,78,3197
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,5 years,331,532,387,731,1233,3104,89,75,0,279,6762
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,6 years,521,514,248,655,864,3133,48,64,0,247,6294
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,7 years,458,408,356,581,565,2360,43,38,0,288,5097
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,8 years,148,203,147,224,195,957,17,19,0,104,2014
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,9 years,9,85,33,62,78,281,5,9,0,9,571
2023,Calendar year,National,E92000001,England,,,,,,Years plan held,Under a year,10,55,17,33,2625,136,230,35,0,11,3153
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 10,0,1,0,0,43,0,0,3,0,0,47
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 11,0,1,1,0,31,1,0,2,0,0,36
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 12,0,2,0,0,40,0,0,2,0,0,44
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 13,0,3,0,0,46,0,1,1,0,0,51
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 14,0,1,0,0,31,1,1,1,0,0,35
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 15,0,2,0,0,42,1,0,3,0,0,48
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 16,0,14,1,9,39,9,1,3,0,0,76
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 17,0,23,0,34,22,46,1,2,0,1,129
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 18,0,51,47,40,25,166,0,1,0,9,339
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 19,6,53,29,59,18,181,0,4,0,5,355
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 20 and over,19,121,41,91,15,446,0,1,0,5,739
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 3,0,0,0,0,2,0,0,0,0,0,2
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 4,0,0,0,0,26,0,1,0,0,0,27
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 5,0,1,0,0,18,0,0,0,0,0,19
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 6,0,0,0,0,21,0,1,0,0,0,22
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 7,0,0,0,0,26,0,0,0,0,0,26
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 8,0,3,0,0,23,0,1,1,0,0,28
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age plan ceased,age 9,0,1,1,0,27,0,0,1,0,0,30
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,All ceased EHC plans,All ceased EHC plans,25,277,120,233,495,851,7,25,0,20,2053
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Any other ethnic group,0,3,2,0,8,3,0,0,0,0,16
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Asian - Any other Asian background,0,3,1,0,5,3,0,1,0,2,15
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Asian - Bangladeshi,0,4,0,0,1,5,0,0,0,0,10
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Asian - Chinese,0,2,0,0,1,0,0,0,0,0,3
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Asian - Indian,0,1,0,0,4,2,0,0,0,0,7
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Asian - Pakistani,2,5,1,1,6,4,0,0,0,0,19
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Black - Any other Black background,0,0,0,0,3,2,1,0,0,0,6
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Black - Black African,0,2,0,0,7,3,0,1,0,0,13
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Mixed - Any other Mixed background,1,3,1,2,6,8,0,1,0,0,22
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Mixed - White and Asian,0,0,0,1,4,2,0,0,0,0,7
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Mixed - White and Black African,0,0,0,0,3,3,0,0,0,0,6
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Mixed - White and Black Caribbean,0,0,2,1,1,0,0,0,0,0,4
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,Unclassified,2,35,11,15,92,80,2,2,0,2,241
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,White - Any other White background,0,3,0,2,9,3,1,0,0,0,18
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,White - Gypsy/Roma,0,0,0,0,3,4,1,0,0,0,8
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,White - Irish,0,0,0,0,2,0,0,0,0,0,2
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,White - Traveller of Irish heritage,0,0,1,0,2,0,0,0,0,0,3
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Ethnicity,White - White British,20,216,101,211,338,729,2,20,0,16,1653
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Sex,Female,4,81,38,56,131,217,3,8,0,5,543
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Sex,Male,21,196,82,177,364,634,4,17,0,15,1510
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Type of placement,AP/PRU - academy,0,0,1,0,2,1,0,0,0,0,4
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Type of placement,AP/PRU - LA maintained,0,0,0,1,8,1,0,0,0,0,10
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Type of placement,AP/PRU - total,0,0,1,1,10,2,0,0,0,0,14
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Type of placement,Educated elsewhere - elective home education,0,2,0,0,6,7,0,1,0,0,16
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Type of placement,Educated elsewhere - NEET,11,37,11,59,39,390,0,3,0,5,555
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),1,21,12,30,0,84,0,0,0,0,148
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Type of placement,Educated elsewhere - not in education or training (other),0,1,1,0,8,2,0,0,0,0,12
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Type of placement,Educated elsewhere - other arrangements by LA,0,13,0,6,10,19,0,0,0,0,48
2023,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Type of placement,Educated elsewhere - other arrangements by parents,0,1,0,3,2,4,0,0,0,0,10
