time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,ehc_plans,number_asd,number_hi,number_mld,number_msi,number_oth,number_pd,number_pmld,number_semh,number_slcn,number_sld,number_spld,number_vi,number_need_unknown,asd_pc,hi_pc,mld_pc,msi_pc,oth_pc,pd_pc,pmld_pc,semh_pc,slcn_pc,sld_pc,spld_pc,vi_pc,unknown_pc
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Any other ethnic group,5,1,0,1,0,0,0,0,0,2,0,1,0,0,20,0,20,0,0,0,0,0,40,0,20,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Asian - Any other Asian background,2,1,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Asian - Bangladeshi,3,1,0,0,0,0,0,0,0,2,0,0,0,0,33.3,0,0,0,0,0,0,0,66.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Asian - Indian,2,1,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Black - Black African,6,3,1,0,0,0,0,0,0,2,0,0,0,0,50,16.7,0,0,0,0,0,0,33.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Black - Black Caribbean,2,1,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Mixed - Any other Mixed background,10,5,0,0,0,0,0,0,3,2,0,0,0,0,50,0,0,0,0,0,0,30,20,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Mixed - White and Asian,8,6,0,0,0,0,0,0,1,1,0,0,0,0,75,0,0,0,0,0,0,12.5,12.5,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Mixed - White and Black African,12,6,0,0,0,0,1,0,3,1,0,1,0,0,50,0,0,0,0,8.3,0,25,8.3,0,8.3,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Mixed - White and Black Caribbean,4,1,0,0,0,0,0,0,2,0,0,1,0,0,25,0,0,0,0,0,0,50,0,0,25,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,Unclassified,79,46,1,3,0,0,1,1,9,14,0,3,1,0,58.2,1.3,3.8,0,0,1.3,1.3,11.4,17.7,0,3.8,1.3,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,White - Any other White background,17,12,0,0,0,0,1,0,3,1,0,0,0,0,70.6,0,0,0,0,5.9,0,17.6,5.9,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,White - Gypsy/Roma,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,White - Traveller of Irish heritage,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Ethnicity,White - White British,300,160,0,10,1,1,3,0,58,37,1,24,2,3,53.3,0,3.3,0.3,0.3,1,0,19.3,12.3,0.3,8,0.7,1
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Sex,Female,158,87,2,4,1,0,2,1,27,23,1,7,3,0,55.1,1.3,2.5,0.6,0,1.3,0.6,17.1,14.6,0.6,4.4,1.9,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Sex,Male,294,157,0,10,0,1,4,0,52,43,0,24,0,3,53.4,0,3.4,0,0.3,1.4,0,17.7,14.6,0,8.2,0,1
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,AP/PRU - LA maintained,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,AP/PRU - total,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Educated elsewhere - elective home education,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Educated elsewhere - not in education or training (compulsory school age),2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Educated elsewhere - not in education or training (other),4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Educated elsewhere - other arrangements by LA,9,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Educated elsewhere - other placement settings,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Educated elsewhere - total,23,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,FE - general FE and tertiary colleges,19,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,FE - specialist post-16 institutions,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,FE - total,22,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,FE - UKRLP provider,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Mainstream - academy,267,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Mainstream - free school,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Mainstream - independent,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Mainstream - LA maintained,128,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Mainstream - total,402,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Non-maintained early years,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Placement not recorded,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Special - independent,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Special - LA maintained,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Type of placement,Special - total,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 10,252,62,3,31,0,0,3,0,95,40,1,15,2,0,24.6,1.2,12.3,0,0,1.2,0,37.7,15.9,0.4,6,0.8,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 11,229,71,0,24,0,0,3,0,89,26,0,13,3,0,31,0,10.5,0,0,1.3,0,38.9,11.4,0,5.7,1.3,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 12,108,30,0,6,0,0,1,0,54,10,1,5,1,0,27.8,0,5.6,0,0,0.9,0,50,9.3,0.9,4.6,0.9,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 13,172,46,0,7,0,0,1,0,104,8,0,6,0,0,26.7,0,4.1,0,0,0.6,0,60.5,4.7,0,3.5,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 14,160,43,0,5,0,0,1,1,95,10,0,4,1,0,26.9,0,3.1,0,0,0.6,0.6,59.4,6.3,0,2.5,0.6,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 15,113,28,0,8,0,0,2,0,68,5,0,2,0,0,24.8,0,7.1,0,0,1.8,0,60.2,4.4,0,1.8,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 16,76,20,0,1,0,0,2,0,43,6,0,3,1,0,26.3,0,1.3,0,0,2.6,0,56.6,7.9,0,3.9,1.3,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 17,26,11,1,0,0,0,2,0,11,1,0,0,0,0,42.3,3.8,0,0,0,7.7,0,42.3,3.8,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 18,16,5,0,2,0,0,0,0,8,0,0,1,0,0,31.3,0,12.5,0,0,0,0,50,0,0,6.3,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 19,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 2 and under,7,0,0,0,1,0,0,3,0,2,1,0,0,0,0,0,0,14.3,0,0,42.9,0,28.6,14.3,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 20 and over,4,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,25,0,0,0,0,0,50,0,25,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 3,222,67,6,12,0,0,7,3,10,113,2,0,2,0,30.2,2.7,5.4,0,0,3.2,1.4,4.5,50.9,0.9,0,0.9,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 4,462,164,6,20,1,0,13,3,22,227,4,0,2,0,35.5,1.3,4.3,0.2,0,2.8,0.6,4.8,49.1,0.9,0,0.4,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 5,120,33,0,6,1,0,0,0,28,51,1,0,0,0,27.5,0,5,0.8,0,0,0,23.3,42.5,0.8,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 6,165,38,0,5,0,0,3,0,72,45,1,0,1,0,23,0,3,0,0,1.8,0,43.6,27.3,0.6,0,0.6,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 7,161,39,2,17,0,0,0,0,58,43,0,2,0,0,24.2,1.2,10.6,0,0,0,0,36,26.7,0,1.2,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 8,147,29,1,21,0,0,6,0,64,19,1,6,0,0,19.7,0.7,14.3,0,0,4.1,0,43.5,12.9,0.7,4.1,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Age when plan started,age 9,192,42,0,31,0,0,1,0,79,33,1,4,0,1,21.9,0,16.1,0,0,0.5,0,41.1,17.2,0.5,2.1,0,0.5
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,All EHC plans,All EHC plans,2634,728,19,197,3,0,45,10,902,641,13,62,13,1,27.6,0.7,7.5,0.1,0,1.7,0.4,34.2,24.3,0.5,2.4,0.5,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Any other ethnic group,8,3,0,0,1,0,0,0,1,3,0,0,0,0,37.5,0,0,12.5,0,0,0,12.5,37.5,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Asian - Any other Asian background,35,14,0,1,0,0,0,0,0,19,0,1,0,0,40,0,2.9,0,0,0,0,0,54.3,0,2.9,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Asian - Bangladeshi,8,1,0,0,0,0,1,0,1,4,1,0,0,0,12.5,0,0,0,0,12.5,0,12.5,50,12.5,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Asian - Chinese,6,3,0,1,0,0,0,0,0,2,0,0,0,0,50,0,16.7,0,0,0,0,0,33.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Asian - Indian,15,4,0,0,0,0,0,0,2,9,0,0,0,0,26.7,0,0,0,0,0,0,13.3,60,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Asian - Pakistani,11,7,0,2,0,0,0,0,0,2,0,0,0,0,63.6,0,18.2,0,0,0,0,0,18.2,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Black - Any other Black background,6,2,0,0,0,0,0,0,1,3,0,0,0,0,33.3,0,0,0,0,0,0,16.7,50,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Black - Black African,45,10,3,2,0,0,1,0,5,24,0,0,0,0,22.2,6.7,4.4,0,0,2.2,0,11.1,53.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Black - Black Caribbean,5,1,0,0,0,0,1,0,1,2,0,0,0,0,20,0,0,0,0,20,0,20,40,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Mixed - Any other Mixed background,47,12,0,3,0,0,1,0,12,16,1,1,1,0,25.5,0,6.4,0,0,2.1,0,25.5,34,2.1,2.1,2.1,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Mixed - White and Asian,32,15,0,5,0,0,0,0,4,6,0,2,0,0,46.9,0,15.6,0,0,0,0,12.5,18.8,0,6.3,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Mixed - White and Black African,16,2,0,3,0,0,0,0,7,4,0,0,0,0,12.5,0,18.8,0,0,0,0,43.8,25,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Mixed - White and Black Caribbean,28,7,0,1,0,0,0,0,11,7,0,2,0,0,25,0,3.6,0,0,0,0,39.3,25,0,7.1,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,Unclassified,113,37,3,7,1,0,3,5,24,22,3,4,4,0,32.7,2.7,6.2,0.9,0,2.7,4.4,21.2,19.5,2.7,3.5,3.5,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,White - Any other White background,56,19,0,4,0,0,2,0,10,18,1,2,0,0,33.9,0,7.1,0,0,3.6,0,17.9,32.1,1.8,3.6,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,White - Gypsy/Roma,19,1,0,2,0,0,0,0,13,3,0,0,0,0,5.3,0,10.5,0,0,0,0,68.4,15.8,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,White - Irish,2,1,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,White - Traveller of Irish heritage,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Ethnicity,White - White British,2181,588,13,166,1,0,36,5,810,496,7,50,8,1,27,0.6,7.6,0,0,1.7,0.2,37.1,22.7,0.3,2.3,0.4,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Sex,Female,919,271,8,69,1,0,24,4,307,203,6,17,8,1,29.5,0.9,7.5,0.1,0,2.6,0.4,33.4,22.1,0.7,1.8,0.9,0.1
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Sex,Male,1715,457,11,128,2,0,21,6,595,438,7,45,5,0,26.6,0.6,7.5,0.1,0,1.2,0.3,34.7,25.5,0.4,2.6,0.3,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,AP/PRU - academy,9,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,88.9,11.1,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,AP/PRU - free school,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,AP/PRU - LA maintained,14,2,0,0,0,0,0,0,9,3,0,0,0,0,14.3,0,0,0,0,0,0,64.3,21.4,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,AP/PRU - total,26,2,0,0,0,0,0,0,20,4,0,0,0,0,7.7,0,0,0,0,0,0,76.9,15.4,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Educated elsewhere - elective home education,49,15,0,2,0,0,2,0,24,5,0,0,1,0,30.6,0,4.1,0,0,4.1,0,49,10.2,0,0,2,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Educated elsewhere - NEET,4,2,0,0,0,0,0,0,2,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Educated elsewhere - not in education or training (compulsory school age),62,16,1,1,0,0,0,1,35,6,0,2,0,0,25.8,1.6,1.6,0,0,0,1.6,56.5,9.7,0,3.2,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Educated elsewhere - not in education or training (other),22,6,0,0,0,0,1,0,10,5,0,0,0,0,27.3,0,0,0,0,4.5,0,45.5,22.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Educated elsewhere - online provider,6,4,0,0,0,0,1,0,1,0,0,0,0,0,66.7,0,0,0,0,16.7,0,16.7,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Educated elsewhere - other arrangements by LA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Educated elsewhere - other arrangements by parents,2,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Educated elsewhere - other placement settings,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Educated elsewhere - other schools and establishments,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Educated elsewhere - total,148,44,1,4,0,0,4,1,74,17,0,2,1,0,29.7,0.7,2.7,0,0,2.7,0.7,50,11.5,0,1.4,0.7,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,FE - general FE and tertiary colleges,71,22,0,4,0,0,2,0,34,4,0,4,1,0,31,0,5.6,0,0,2.8,0,47.9,5.6,0,5.6,1.4,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,FE - specialist post-16 institutions,2,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,FE - total,81,27,0,4,0,0,2,0,38,5,0,4,1,0,33.3,0,4.9,0,0,2.5,0,46.9,6.2,0,4.9,1.2,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,FE - UKRLP provider,8,4,0,0,0,0,0,0,3,1,0,0,0,0,50,0,0,0,0,0,0,37.5,12.5,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Mainstream - academy,458,116,3,41,0,0,5,0,221,57,1,12,2,0,25.3,0.7,9,0,0,1.1,0,48.3,12.4,0.2,2.6,0.4,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Mainstream - academy (resourced provision),9,4,0,0,0,0,0,0,4,0,1,0,0,0,44.4,0,0,0,0,0,0,44.4,0,11.1,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Type of placement,Mainstream - free school,26,12,0,1,0,0,2,0,6,4,0,0,1,0,46.2,0,3.8,0,0,7.7,0,23.1,15.4,0,0,3.8,0
